Region Code,Bldg State,Bldg Status,Property Type,Bldg ANSI Usable,Total Parking Spaces,Owned/Leased,Construction Date,Historical Type,Historical Status,ABA Accessibility Flag ,Building Age,Cluster
9.0,CA,ACTIVE,BUILDING,15120.0,0.0,OWNED,1983-01-01,Field Not In Use,Not Evaluated,Will Conform,42.0,1
9.0,CA,ACTIVE,BUILDING,12294.0,0.0,OWNED,2005-09-01,Field Not In Use,Not Evaluated,Yes,20.0,1
9.0,CA,ACTIVE,BUILDING,34718.0,12.0,OWNED,2053-01-01,Field Not In Use, ,Will Conform,-28.0,1
9.0,CA,ACTIVE,BUILDING,33273.0,0.0,OWNED,2056-01-01,Field Not In Use, ,Will Conform,-31.0,1
9.0,CA,ACTIVE,BUILDING,70644.0,207.0,OWNED,2053-01-01,Field Not In Use, ,Will Conform,-28.0,1
9.0,CA,ACTIVE,BUILDING,2676.0,0.0,OWNED,1980-01-01,Field Not In Use, ,Will Conform,45.0,1
9.0,CA,ACTIVE,BUILDING,1703.0000000000036,0.0,OWNED,1975-01-01,Field Not In Use, ,Will Conform,50.0,1
9.0,CA,ACTIVE,BUILDING,7940.0,0.0,OWNED,1978-01-01,Field Not In Use, ,Will Conform,47.0,1
9.0,CA,ACTIVE,BUILDING,1198.0,0.0,OWNED,1976-01-01,Field Not In Use, ,Will Conform,49.0,1
9.0,CA,ACTIVE,BUILDING,4081.0,0.0,OWNED,1982-01-01,Field Not In Use, ,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,7798.0,0.0,OWNED,1983-01-01,Field Not In Use, ,Will Conform,42.0,1
9.0,CA,ACTIVE,BUILDING,0.0,0.0,OWNED,1985-01-01,Field Not In Use, ,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,1956.9999999999964,0.0,OWNED,1983-01-01,Field Not In Use, ,Will Conform,42.0,1
9.0,CA,ACTIVE,BUILDING,392.0,0.0,OWNED,1976-01-01,Field Not In Use, ,Will Conform,49.0,1
9.0,CA,ACTIVE,BUILDING,8688.0,0.0,OWNED,1990-01-01,Field Not In Use, ,Will Conform,35.0,1
9.0,CA,ACTIVE,BUILDING,107044.0,0.0,OWNED,1995-01-01,Field Not In Use, ,Will Conform,30.0,1
9.0,CA,ACTIVE,BUILDING,2906.0,0.0,OWNED,1995-01-01,Field Not In Use, ,Will Conform,30.0,1
9.0,CA,ACTIVE,BUILDING,5777.0,0.0,OWNED,1999-01-01,Field Not In Use, ,Will Conform,26.0,1
9.0,CA,ACTIVE,BUILDING,6252.0,0.0,OWNED,1993-01-01,Field Not In Use, ,Will Conform,32.0,1
9.0,CA,ACTIVE,BUILDING,20000.0,21.0,LEASED,2058-01-01,Field Not In Use,Not Evaluated,Will Conform,-33.0,1
9.0,CA,ACTIVE,BUILDING,540.0,2.999999999999993,LEASED,2062-01-01,Field Not In Use,Not Evaluated,Will Conform,-37.0,1
9.0,CA,ACTIVE,BUILDING,9712.999999999996,2.0,LEASED,2063-01-01,Field Not In Use,Not Evaluated,Will Conform,-38.0,1
9.0,CA,ACTIVE,BUILDING,3040.0,9.0,LEASED,1977-01-01,Field Not In Use,Not Evaluated,Will Conform,48.0,1
9.0,CA,ACTIVE,BUILDING,7638.999999999996,2.0,LEASED,2057-01-01,Field Not In Use,National Register Eligible,Will Conform,-32.0,1
9.0,CA,ACTIVE,BUILDING,18000.0,18.0,LEASED,2060-01-01,Field Not In Use,Not Evaluated,Will Conform,-35.0,1
9.0,CA,ACTIVE,BUILDING,13312.0,48.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,22896.0,13.0,LEASED,2074-01-01,Field Not In Use,Not Evaluated,Yes,-49.0,1
9.0,CA,ACTIVE,BUILDING,14017.0,2.999999999999993,LEASED,1978-01-01,Field Not In Use,Not Evaluated,Yes,47.0,1
9.0,CA,ACTIVE,BUILDING,60385.0,2.999999999999993,LEASED,1978-01-01,Field Not In Use,Not Evaluated,Will Conform,47.0,1
9.0,CA,ACTIVE,BUILDING,9600.0,2.999999999999993,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,0.0,0.0,LEASED,1980-01-01,Field Not In Use,Not Evaluated,Will Conform,45.0,1
9.0,CA,ACTIVE,BUILDING,9.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,22870.0,19.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,10713.0,0.9999999999999929,LEASED,1981-01-01,Field Not In Use,Not Evaluated,Will Conform,44.0,1
9.0,CA,ACTIVE,BUILDING,11951.0,13.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,40188.0,23.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,2032.0,6.0,LEASED,2025-01-01,Field Not In Use,National Register Eligible,Will Conform,0.0,1
9.0,CA,ACTIVE,BUILDING,3474.0000000000036,11.0,LEASED,1984-01-01,Field Not In Use,Not Evaluated,Will Conform,41.0,1
9.0,CA,ACTIVE,BUILDING,4405.999999999996,9.0,LEASED,1987-01-01,Field Not In Use,Not Evaluated,Will Conform,38.0,1
9.0,CA,ACTIVE,BUILDING,13975.0,0.9999999999999929,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,1363.0000000000036,6.0,LEASED,1984-01-01,Field Not In Use,Not Evaluated,Will Conform,41.0,1
9.0,CA,ACTIVE,BUILDING,315.0,0.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,9233.0,8.0,LEASED,1978-01-01,Field Not In Use,Not Evaluated,Will Conform,47.0,1
9.0,CA,ACTIVE,BUILDING,2367.0000000000036,18.0,LEASED,1979-01-01,Field Not In Use,Not Evaluated,Will Conform,46.0,1
9.0,CA,ACTIVE,BUILDING,35739.0,144.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,21488.0,6.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,110869.0,29.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,11013.0,20.0,LEASED,1983-01-01,Field Not In Use,Not Evaluated,Will Conform,42.0,1
9.0,CA,ACTIVE,BUILDING,79862.0,38.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,14261.0,67.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,42572.0,4.0,LEASED,1981-01-01,Field Not In Use,Not Evaluated,Will Conform,44.0,1
9.0,CA,ACTIVE,BUILDING,0.0,0.0,LEASED,1978-01-01,Field Not In Use,Not Evaluated,Will Conform,47.0,1
9.0,CA,ACTIVE,BUILDING,3286.0000000000036,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,2075.9999999999964,8.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,2980.0000000000036,2.999999999999993,LEASED,1984-01-01,Field Not In Use,Not Evaluated,Will Conform,41.0,1
9.0,CA,ACTIVE,BUILDING,46023.0,80.0,LEASED,1981-01-01,Field Not In Use,Not Evaluated,Yes,44.0,1
9.0,CA,ACTIVE,BUILDING,22500.0,75.0,LEASED,1980-01-01,Field Not In Use,Not Evaluated,Will Conform,45.0,1
9.0,CA,ACTIVE,BUILDING,22629.0,11.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,2553.0000000000036,2.0,LEASED,2048-01-01,Field Not In Use,National Register Eligible,Will Conform,-23.0,1
9.0,CA,ACTIVE,BUILDING,6820.0,2.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Yes,43.0,1
9.0,CA,ACTIVE,BUILDING,253919.0,9.0,LEASED,1986-01-01,Field Not In Use,Not Evaluated,Will Conform,39.0,1
9.0,CA,ACTIVE,BUILDING,15336.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,5650.000000000004,12.0,LEASED,1983-01-01,Field Not In Use,Not Evaluated,Will Conform,42.0,1
9.0,CA,ACTIVE,BUILDING,5740.0,9.0,LEASED,1983-01-01,Field Not In Use,Not Evaluated,Will Conform,42.0,1
9.0,CA,ACTIVE,BUILDING,8574.999999999996,2.999999999999993,LEASED,2074-01-01,Field Not In Use,Not Evaluated,Yes,-49.0,1
9.0,CA,ACTIVE,BUILDING,9087.000000000004,0.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,27331.0,2.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,5707.0,14.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,4952.000000000004,18.0,LEASED,1987-01-01,Field Not In Use,Not Evaluated,Will Conform,38.0,1
9.0,CA,ACTIVE,BUILDING,31694.0,57.0,LEASED,1984-01-01,Field Not In Use,Not Evaluated,Will Conform,41.0,1
9.0,CA,ACTIVE,BUILDING,11741.0,45.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,10644.0,28.0,LEASED,1984-01-01,Field Not In Use,Not Evaluated,Will Conform,41.0,1
9.0,CA,ACTIVE,BUILDING,79131.0,134.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,5207.000000000004,4.999999999999993,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,31017.0,6.0,LEASED,1990-01-01,Field Not In Use,Not Evaluated,Will Conform,35.0,1
9.0,CA,ACTIVE,BUILDING,192265.0,167.0,LEASED,1991-01-01,Field Not In Use,Not Evaluated,Yes,34.0,1
9.0,CA,ACTIVE,BUILDING,12392.0,14.0,LEASED,1987-01-01,Field Not In Use,Not Evaluated,Will Conform,38.0,1
9.0,CA,ACTIVE,BUILDING,12640.0,25.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,20026.0,40.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,11514.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,2652.0,10.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,54634.0,154.00000000000003,LEASED,1986-01-01,Field Not In Use,Not Evaluated,Will Conform,39.0,1
9.0,CA,ACTIVE,BUILDING,3002.0,14.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,5695.0,2.0,LEASED,1980-01-01,Field Not In Use,Not Evaluated,Will Conform,45.0,1
9.0,CA,ACTIVE,BUILDING,8071.0,15.0,LEASED,1990-01-01,Field Not In Use,Not Evaluated,Will Conform,35.0,1
9.0,CA,ACTIVE,BUILDING,2820.0,11.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,7290.0,50.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,18421.0,15.0,LEASED,1990-01-01,Field Not In Use,Not Evaluated,Yes,35.0,1
9.0,CA,ACTIVE,BUILDING,9161.0,2.999999999999993,LEASED,2005-01-01,Field Not In Use,Not Evaluated,Will Conform,20.0,1
9.0,CA,ACTIVE,BUILDING,10703.0,19.0,LEASED,2071-01-01,Field Not In Use,Not Evaluated,Will Conform,-46.0,1
9.0,CA,ACTIVE,BUILDING,1700.9999999999964,4.0,LEASED,1986-01-01,Field Not In Use,Not Evaluated,Yes,39.0,1
9.0,CA,ACTIVE,BUILDING,9973.000000000004,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,11623.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,8669.0,4.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Yes,40.0,1
9.0,CA,ACTIVE,BUILDING,16400.0,2.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,15230.0,18.0,LEASED,1984-01-01,Field Not In Use,Not Evaluated,Will Conform,41.0,1
9.0,CA,ACTIVE,BUILDING,9662.999999999996,23.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,2034.0,4.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,5309.000000000004,13.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,19225.0,60.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,10500.000000000004,35.0,LEASED,1994-01-01,Field Not In Use,Not Evaluated,Will Conform,31.0,1
9.0,CA,ACTIVE,BUILDING,11567.0,21.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,4775.0,9.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,3262.0,8.0,LEASED,1990-01-01,Field Not In Use,Not Evaluated,Will Conform,35.0,1
9.0,CA,ACTIVE,BUILDING,7399.999999999996,2.0,LEASED,1994-01-01,Field Not In Use,Not Evaluated,Will Conform,31.0,1
9.0,CA,ACTIVE,BUILDING,7256.0,2.999999999999993,LEASED,2060-01-01,Field Not In Use,Not Evaluated,Will Conform,-35.0,1
9.0,CA,ACTIVE,BUILDING,28593.0,57.0,LEASED,1990-01-01,Field Not In Use,Not Evaluated,Will Conform,35.0,1
9.0,CA,ACTIVE,BUILDING,102047.0,53.0,LEASED,2067-01-01,Field Not In Use,Not Evaluated,Yes,-42.0,1
9.0,CA,ACTIVE,BUILDING,8514.0,50.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,6009.000000000004,4.999999999999993,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,1
9.0,CA,ACTIVE,BUILDING,9830.0,2.0,LEASED,1996-01-01,Field Not In Use,Not Evaluated,Will Conform,29.0,1
9.0,CA,ACTIVE,BUILDING,15061.0,17.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,3056.0,6.0,LEASED,1991-01-01,Field Not In Use,Not Evaluated,Will Conform,34.0,1
9.0,CA,ACTIVE,BUILDING,2684.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,12552.0,4.0,LEASED,1986-01-01,Field Not In Use,Not Evaluated,Will Conform,39.0,1
9.0,CA,ACTIVE,BUILDING,6938.0,0.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Will Conform,43.0,1
9.0,CA,ACTIVE,BUILDING,30088.0,2.0,LEASED,1995-01-01,Field Not In Use,Not Evaluated,Will Conform,30.0,1
9.0,CA,ACTIVE,BUILDING,18887.0,2.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,3647.0,15.0,LEASED,1983-01-01,Field Not In Use,Not Evaluated,Will Conform,42.0,1
9.0,CA,ACTIVE,STRUCTURE,27.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,7349.999999999996,37.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,6527.0,2.999999999999993,LEASED,1979-01-01,Field Not In Use,Not Evaluated,Will Conform,46.0,1
9.0,CA,ACTIVE,BUILDING,8640.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,3944.0,7.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,STRUCTURE,0.0,20.0,LEASED,2000-01-01,Field Not In Use, ,No,25.0,1
9.0,CA,ACTIVE,BUILDING,1140.0,4.0,LEASED,2000-01-01,Field Not In Use, ,No,25.0,1
9.0,CA,ACTIVE,BUILDING,39133.0,163.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,12846.0,2.999999999999993,LEASED,1987-01-01,Field Not In Use,Not Evaluated,Will Conform,38.0,1
9.0,CA,ACTIVE,BUILDING,4874.0,9.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,10002.999999999996,45.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,18232.0,17.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,2400.0000000000036,2.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,17488.0,16.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,3394.0,9.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,16275.0,38.0,LEASED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,1
9.0,CA,ACTIVE,BUILDING,8464.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,17938.0,144.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
9.0,CA,ACTIVE,BUILDING,128279.0,53.0,LEASED,1979-01-01,Field Not In Use,Not Evaluated,Yes,46.0,1
9.0,CA,ACTIVE,BUILDING,10127.0,2.0,LEASED,2024-01-01,Field Not In Use,National Register Eligible,Will Conform,1.0,1
9.0,CA,ACTIVE,BUILDING,452.0,0.9999999999999929,LEASED,2039-01-01,Field Not In Use,National Register Eligible,Will Conform,-14.0,1
9.0,CA,ACTIVE,BUILDING,14633.0,2.999999999999993,LEASED,1995-01-01,Field Not In Use,Not Evaluated,Will Conform,30.0,1
9.0,CA,ACTIVE,BUILDING,84864.0,398.0,LEASED,1996-01-01,Field Not In Use,Not Evaluated,Will Conform,29.0,1
9.0,CA,ACTIVE,BUILDING,65865.0,19.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,17657.0,60.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,37800.0,2.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,7818.0,2.999999999999993,LEASED,1995-01-01,Field Not In Use,Not Evaluated,Yes,30.0,1
9.0,CA,ACTIVE,BUILDING,52450.0,19.0,LEASED,1981-01-01,Field Not In Use,Not Evaluated,Yes,44.0,1
9.0,CA,ACTIVE,BUILDING,132162.0,548.0,LEASED,2068-01-01,Field Not In Use, ,Yes,-43.0,1
9.0,CA,ACTIVE,BUILDING,9388.0,13.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
9.0,CA,ACTIVE,BUILDING,11631.0,2.0,LEASED,1980-01-01,Field Not In Use,Not Evaluated,Will Conform,45.0,1
9.0,CA,ACTIVE,BUILDING,7770.0,2.999999999999993,LEASED,2069-01-01,Field Not In Use,Not Evaluated,Will Conform,-44.0,1
9.0,CA,ACTIVE,BUILDING,33723.0,120.0,LEASED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,1
9.0,CA,ACTIVE,BUILDING,47647.0,157.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,14730.0,2.0,LEASED,1979-01-01,Field Not In Use,Not Evaluated,Will Conform,46.0,1
9.0,CA,ACTIVE,BUILDING,41981.0,4.999999999999993,LEASED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,1
9.0,CA,ACTIVE,BUILDING,21574.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,210373.0,100.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
9.0,CA,ACTIVE,BUILDING,49123.0,330.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,17375.0,20.0,LEASED,2073-06-01,Field Not In Use,Not Evaluated,Yes,-48.0,1
9.0,CA,ACTIVE,BUILDING,21450.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,8766.0,17.0,LEASED,2019-05-01,Field Not In Use, ,Will Conform,6.0,1
9.0,CA,ACTIVE,BUILDING,8084.000000000004,16.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,2443.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,2609.0,2.999999999999993,LEASED,1991-01-01,Field Not In Use,Not Evaluated,Will Conform,34.0,1
9.0,CA,ACTIVE,BUILDING,4360.0,4.0,LEASED,2007-01-01,Field Not In Use,Not Evaluated,Yes,18.0,1
9.0,CA,ACTIVE,STRUCTURE,0.0,85.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
9.0,CA,ACTIVE,BUILDING,10694.0,2.999999999999993,LEASED,2019-01-04,Field Not In Use, ,Will Conform,6.0,1
9.0,CA,ACTIVE,BUILDING,7395.0,4.0,LEASED,1997-01-01,Field Not In Use,Not Evaluated,Yes,28.0,1
9.0,CA,ACTIVE,BUILDING,119550.0,403.0,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Will Conform,37.0,1
9.0,CA,ACTIVE,BUILDING,47506.0,197.0,LEASED,2001-01-01,Field Not In Use,Not Evaluated,Will Conform,24.0,1
9.0,CA,ACTIVE,BUILDING,8950.000000000004,23.0,LEASED,1981-01-01,Field Not In Use,Not Evaluated,Yes,44.0,1
9.0,CA,ACTIVE,BUILDING,11620.0,46.0,LEASED,1986-01-01,Field Not In Use,Not Evaluated,Will Conform,39.0,1
9.0,CA,ACTIVE,BUILDING,3332.0,2.999999999999993,LEASED,2070-05-01,Field Not In Use,Not Evaluated,Will Conform,-45.0,1
9.0,CA,ACTIVE,BUILDING,4318.0,2.0,LEASED,1997-01-01,Field Not In Use,Not Evaluated,Yes,28.0,1
9.0,CA,ACTIVE,BUILDING,57705.0,260.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,6774.000000000004,10.0,LEASED,1986-01-01,Field Not In Use,Not Evaluated,Will Conform,39.0,1
9.0,CA,ACTIVE,BUILDING,9653.0,0.9999999999999929,LEASED,1997-01-01,Field Not In Use,Not Evaluated,Yes,28.0,1
9.0,CA,ACTIVE,BUILDING,10100.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
9.0,CA,ACTIVE,BUILDING,42041.0,91.0,LEASED,2067-01-01,Field Not In Use,Not Evaluated,Will Conform,-42.0,1
9.0,CA,ACTIVE,BUILDING,4000.0000000000036,5000.0,LEASED,1998-01-01,Field Not In Use,Not Evaluated,Yes,27.0,2
9.0,CA,ACTIVE,BUILDING,4752.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,2145.0000000000036,9.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,15308.0,8.0,LEASED,1982-01-01,Field Not In Use,Not Evaluated,Yes,43.0,1
9.0,CA,ACTIVE,BUILDING,16100.0,28.0,LEASED,1999-01-01,Field Not In Use,Not Evaluated,Yes,26.0,1
9.0,CA,ACTIVE,BUILDING,21000.0,27.0,LEASED,1999-01-01,Field Not In Use,Not Evaluated,Yes,26.0,1
9.0,CA,ACTIVE,BUILDING,73094.0,73.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,3071.0,0.9999999999999929,LEASED,2000-01-01,Field Not In Use, ,No,25.0,1
9.0,CA,ACTIVE,BUILDING,45860.0,4.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,7652.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,15392.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,9668.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,30000.0,117.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,1
9.0,CA,ACTIVE,BUILDING,8290.0,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,13589.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,7291.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,264.0,61.0,LEASED,1993-01-01,Field Not In Use,Not Evaluated,Yes,32.0,1
9.0,CA,ACTIVE,BUILDING,8000.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,7200.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,15415.0,75.0,LEASED,2068-01-01,Field Not In Use,Not Evaluated,Yes,-43.0,1
9.0,CA,ACTIVE,BUILDING,6429.0,12.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,1
9.0,CA,ACTIVE,BUILDING,63580.0,9.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
9.0,CA,ACTIVE,BUILDING,6797.0,19.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,1
